idRisultato,gara,posizionePartenza,posizioneArrivo,ritiro,tempoTotale,giroVeloce,giriInTesta
0001026,000061,26,16,0,00:00:00,00:00:00,0
0001027,000061,13,17,0,00:00:00,00:00:00,0
0001028,000061,22,18,0,00:00:00,00:00:00,0
0001029,000061,23,19,0,00:00:00,00:00:00,0
0001030,000061,25,20,0,00:00:00,00:00:00,0
0001031,000061,27,21,0,00:00:00,00:00:00,0
0001032,000061,9,22,1,00:00:00,00:00:00,0
0001033,000061,5,23,1,00:00:00,00:00:00,0
0001034,000061,16,24,1,00:00:00,00:00:00,0
0001035,000061,21,25,1,00:00:00,00:00:00,0
0001036,000061,14,26,1,00:00:00,00:00:00,0
0001037,000061,28,27,1,00:00:00,00:00:00,0
0001038,000061,8,28,1,00:00:00,00:00:00,0
0001039,000079,Pit lane,1,0,00:00:00,00:00:00,0
0001040,000079,6,2,0,00:00:00,00:00:00,0
0001041,000079,10,3,0,00:00:00,00:00:00,0
0001042,000079,5,4,0,00:00:00,00:00:00,0
0001043,000079,11,5,0,00:00:00,00:00:00,0
0001044,000079,8,6,0,00:00:00,00:00:00,0
0001045,000079,17,7,0,00:00:00,00:00:00,0
0001046,000079,13,8,0,00:00:00,00:00:00,0
0001047,000079,1,9,0,00:00:00,00:00:00,0
0001048,000079,Pit lane,10,0,00:00:00,00:00:00,0
0001049,000079,9,11,0,00:00:00,00:00:00,0
0001050,000079,4,12,0,00:00:00,00:00:00,0
0001051,000079,3,13,0,00:00:00,00:00:00,0
0001052,000079,20,14,0,00:00:00,00:00:00,0
0001053,000079,19,15,0,00:00:00,00:00:00,0
0001054,000079,Pit lane,16,0,00:00:00,00:00:00,0
0001055,000079,Pit lane,17,0,00:00:00,00:00:00,0
0001056,000079,Pit lane,18,0,00:00:00,00:00:00,0
0001057,000079,Pit lane,19,0,00:00:00,00:00:00,0
0001058,000079,16,20,0,00:00:00,00:00:00,0
0001059,000079,18,21,0,00:00:00,00:00:00,0
0001060,000079,21,22,0,00:00:00,00:00:00,0
0001061,000079,Pit lane,23,0,00:00:00,00:00:00,0
0001062,000079,7,24,1,00:00:00,00:00:00,0
0001063,000079,2,25,1,00:00:00,00:00:00,0
0001064,000079,14,26,1,00:00:00,00:00:00,0
0001065,000079,15,27,1,00:00:00,00:00:00,0
0001066,000079,12,28,1,00:00:00,00:00:00,0
0001067,000044,1,1,0,00:00:00,00:00:00,0
0001068,000044,11,2,0,00:00:00,00:00:00,0
0001069,000044,9,3,0,00:00:00,00:00:00,0
0001070,000044,5,4,0,00:00:00,00:00:00,0
0001071,000044,15,5,0,00:00:00,00:00:00,0
0001072,000044,7,6,0,00:00:00,00:00:00,0
0001073,000044,6,7,0,00:00:00,00:00:00,0
0001074,000044,13,8,0,00:00:00,00:00:00,0
0001075,000044,16,9,0,00:00:00,00:00:00,0
0001076,000044,21,10,0,00:00:00,00:00:00,0
0001077,000044,12,11,0,00:00:00,00:00:00,0
0001078,000044,8,12,0,00:00:00,00:00:00,0
0001079,000044,18,13,0,00:00:00,00:00:00,0
0001080,000044,20,14,0,00:00:00,00:00:00,0
0001081,000044,19,15,0,00:00:00,00:00:00,0
0001082,000044,10,16,0,00:00:00,00:00:00,0
0001083,000044,3,17,1,00:00:00,00:00:00,0
0001084,000044,2,18,1,00:00:00,00:00:00,0
0001085,000044,17,19,1,00:00:00,00:00:00,0
0001086,000044,4,20,1,00:00:00,00:00:00,0
0001087,000044,14,21,1,00:00:00,00:00:00,0
0001088,000062,10,1,0,00:00:00,00:00:00,0
0001089,000062,9,2,0,00:00:00,00:00:00,0
0001090,000062,2,3,0,00:00:00,00:00:00,0
0001091,000062,8,4,0,00:00:00,00:00:00,0
0001092,000062,6,5,0,00:00:00,00:00:00,0
0001093,000062,5,6,0,00:00:00,00:00:00,0
0001094,000062,3,7,0,00:00:00,00:00:00,0
0001095,000062,12,8,0,00:00:00,00:00:00,0
0001096,000062,13,9,0,00:00:00,00:00:00,0
0001097,000062,19,10,0,00:00:00,00:00:00,0
0001098,000062,16,11,0,00:00:00,00:00:00,0
0001099,000062,21,12,0,00:00:00,00:00:00,0
0001100,000062,7,13,0,00:00:00,00:00:00,0
0001101,000062,24,14,0,00:00:00,00:00:00,0
0001102,000062,17,15,0,00:00:00,00:00:00,0
0001103,000062,25,16,0,00:00:00,00:00:00,0
0001104,000062,22,17,0,00:00:00,00:00:00,0
0001105,000062,27,18,0,00:00:00,00:00:00,0
0001106,000062,28,19,0,00:00:00,00:00:00,0
0001107,000062,29,20,0,00:00:00,00:00:00,0
0001108,000062,11,21,0,00:00:00,00:00:00,0
0001109,000062,30,22,0,00:00:00,00:00:00,0
0001110,000062,14,23,1,00:00:00,00:00:00,0
0001111,000062,23,24,1,00:00:00,00:00:00,0
0001112,000062,15,25,1,00:00:00,00:00:00,0
0001113,000062,26,26,1,00:00:00,00:00:00,0
0001114,000062,4,27,1,00:00:00,00:00:00,0
0001115,000062,18,28,1,00:00:00,00:00:00,0
0001116,000062,20,29,1,00:00:00,00:00:00,0
0001117,000062,1,30,1,00:00:00,00:00:00,0
0001118,000080,8,1,0,00:00:00,00:00:00,0
0001119,000080,2,2,0,00:00:00,00:00:00,0
0001120,000080,1,3,0,00:00:00,00:00:00,0
0001121,000080,6,4,0,00:00:00,00:00:00,0
0001122,000080,4,5,0,00:00:00,00:00:00,0
0001123,000080,13,6,0,00:00:00,00:00:00,0
0001124,000080,10,7,0,00:00:00,00:00:00,0
0001125,000080,3,8,0,00:00:00,00:00:00,0
0001126,000080,7,9,0,00:00:00,00:00:00,0
0001127,000080,18,10,0,00:00:00,00:00:00,0
0001128,000080,21,11,0,00:00:00,00:00:00,0
0001129,000080,23,12,0,00:00:00,00:00:00,0
0001130,000080,14,13,0,00:00:00,00:00:00,0
0001131,000080,26,14,0,00:00:00,00:00:00,0
0001132,000080,27,15,0,00:00:00,00:00:00,0
0001133,000080,16,16,0,00:00:00,00:00:00,0
0001134,000080,20,17,0,00:00:00,00:00:00,0
0001135,000080,15,18,0,00:00:00,00:00:00,0
0001136,000080,22,19,0,00:00:00,00:00:00,0
0001137,000080,25,20,0,00:00:00,00:00:00,0
0001138,000080,19,21,0,00:00:00,00:00:00,0
0001139,000080,24,22,0,00:00:00,00:00:00,0
0001140,000080,28,23,0,00:00:00,00:00:00,0
0001141,000080,11,24,0,00:00:00,00:00:00,0
0001142,000080,17,25,0,00:00:00,00:00:00,0
0001143,000080,12,26,1,00:00:00,00:00:00,0
0001144,000080,9,27,1,00:00:00,00:00:00,0
0001145,000080,5,28,1,00:00:00,00:00:00,0
0001146,000045,3,1,0,00:00:00,00:00:00,0
0001147,000045,4,2,0,00:00:00,00:00:00,0
0001148,000045,2,3,0,00:00:00,00:00:00,0
0001149,000045,5,4,0,00:00:00,00:00:00,0
0001150,000045,10,5,0,00:00:00,00:00:00,0
0001151,000045,8,6,0,00:00:00,00:00:00,0
0001152,000045,7,7,0,00:00:00,00:00:00,0
0001153,000045,6,8,0,00:00:00,00:00:00,0
0001154,000045,14,9,0,00:00:00,00:00:00,0
0001155,000045,13,10,0,00:00:00,00:00:00,0
0001156,000045,16,11,0,00:00:00,00:00:00,0
0001157,000045,12,12,0,00:00:00,00:00:00,0
0001158,000045,1,13,0,00:00:00,00:00:00,0
0001159,000045,19,14,0,00:00:00,00:00:00,0
0001160,000045,18,15,0,00:00:00,00:00:00,0
0001161,000045,17,16,0,00:00:00,00:00:00,0
0001162,000045,21,17,0,00:00:00,00:00:00,0
0001163,000045,23,18,0,00:00:00,00:00:00,0
0001164,000045,22,19,0,00:00:00,00:00:00,0
0001165,000045,9,20,0,00:00:00,00:00:00,0
0001166,000045,11,21,1,00:00:00,00:00:00,0
0001167,000045,15,22,1,00:00:00,00:00:00,0
0001168,000045,20,23,1,00:00:00,00:00:00,0
0001169,000063,2,1,0,00:00:00,00:00:00,0
0001170,000063,3,2,0,00:00:00,00:00:00,0
0001171,000063,5,3,0,00:00:00,00:00:00,0
0001172,000063,1,4,0,00:00:00,00:00:00,0
0001173,000063,4,5,0,00:00:00,00:00:00,0
0001174,000063,6,6,0,00:00:00,00:00:00,0
0001175,000063,9,7,0,00:00:00,00:00:00,0
0001176,000063,8,8,0,00:00:00,00:00:00,0
0001177,000063,10,9,0,00:00:00,00:00:00,0
0001178,000063,17,10,0,00:00:00,00:00:00,0
0001179,000063,13,11,0,00:00:00,00:00:00,0
0001180,000063,11,12,0,00:00:00,00:00:00,0
0001181,000063,18,13,0,00:00:00,00:00:00,0
0001182,000063,14,14,0,00:00:00,00:00:00,0
0001183,000063,20,15,0,00:00:00,00:00:00,0
0001184,000063,22,16,0,00:00:00,00:00:00,0
0001185,000063,27,17,0,00:00:00,00:00:00,0
0001186,000063,28,18,0,00:00:00,00:00:00,0
0001187,000063,25,19,0,00:00:00,00:00:00,0
0001188,000063,26,20,0,00:00:00,00:00:00,0
0001189,000063,23,21,0,00:00:00,00:00:00,0
0001190,000063,29,22,0,00:00:00,00:00:00,0
0001191,000063,30,23,0,00:00:00,00:00:00,0
0001192,000063,15,24,1,00:00:00,00:00:00,0
0001193,000063,24,25,1,00:00:00,00:00:00,0
0001194,000063,16,26,1,00:00:00,00:00:00,0
0001195,000063,19,27,1,00:00:00,00:00:00,0
0001196,000063,21,28,1,00:00:00,00:00:00,0
0001197,000063,7,29,1,00:00:00,00:00:00,0
0001198,000063,12,30,1,00:00:00,00:00:00,0
0001199,000081,13,1,0,00:00:00,00:00:00,0
0001200,000081,5,2,0,00:00:00,00:00:00,0
0001201,000081,2,3,0,00:00:00,00:00:00,0
0001202,000081,3,4,0,00:00:00,00:00:00,0
0001203,000081,8,5,0,00:00:00,00:00:00,0
0001204,000081,16,6,0,00:00:00,00:00:00,0
0001205,000081,14,7,0,00:00:00,00:00:00,0
0001206,000081,9,8,0,00:00:00,00:00:00,0
0001207,000081,17,9,0,00:00:00,00:00:00,0
0001208,000081,19,10,0,00:00:00,00:00:00,0
0001209,000081,11,11,0,00:00:00,00:00:00,0
0001210,000081,12,12,0,00:00:00,00:00:00,0
0001211,000081,21,13,0,00:00:00,00:00:00,0
0001212,000081,18,14,0,00:00:00,00:00:00,0
0001213,000081,25,15,0,00:00:00,00:00:00,0
0001214,000081,26,16,0,00:00:00,00:00:00,0
0001215,000081,24,17,0,00:00:00,00:00:00,0
0001216,000081,20,18,0,00:00:00,00:00:00,0
0001217,000081,27,19,0,00:00:00,00:00:00,0
0001218,000081,10,20,0,00:00:00,00:00:00,0
0001219,000081,15,21,0,00:00:00,00:00:00,0
0001220,000081,7,22,0,00:00:00,00:00:00,0
0001221,000081,28,23,0,00:00:00,00:00:00,0
0001222,000081,22,24,0,00:00:00,00:00:00,0
0001223,000081,23,25,1,00:00:00,00:00:00,0
0001224,000081,1,26,1,00:00:00,00:00:00,0
0001225,000081,4,27,1,00:00:00,00:00:00,0
0001226,000081,6,28,1,00:00:00,00:00:00,0
0001227,000046,3,1,0,00:00:00,00:00:00,0
0001228,000046,5,2,0,00:00:00,00:00:00,0
0001229,000046,1,3,0,00:00:00,00:00:00,0
0001230,000046,16,4,0,00:00:00,00:00:00,0
0001231,000046,17,5,0,00:00:00,00:00:00,0
0001232,000046,19,6,0,00:00:00,00:00:00,0
0001233,000046,7,7,0,00:00:00,00:00:00,0
0001234,000046,8,8,0,00:00:00,00:00:00,0
0001235,000046,18,9,0,00:00:00,00:00:00,0
0001236,000046,2,10,0,00:00:00,00:00:00,0
0001237,000046,9,11,0,00:00:00,00:00:00,0
0001238,000046,12,12,0,00:00:00,00:00:00,0
0001239,000046,21,13,0,00:00:00,00:00:00,0
0001240,000046,22,14,0,00:00:00,00:00:00,0
0001241,000046,20,15,0,00:00:00,00:00:00,0
0001242,000046,4,16,0,00:00:00,00:00:00,0
0001243,000046,6,17,1,00:00:00,00:00:00,0
0001244,000046,13,18,1,00:00:00,00:00:00,0
0001245,000046,10,19,1,00:00:00,00:00:00,0
0001246,000046,15,20,1,00:00:00,00:00:00,0
0001247,000046,11,21,1,00:00:00,00:00:00,0
0001248,000046,14,22,1,00:00:00,00:00:00,0
0001249,000064,1,1,0,00:00:00,00:00:00,0
0001250,000064,7,2,0,00:00:00,00:00:00,0
0001251,000064,2,3,0,00:00:00,00:00:00,0
0001252,000064,19,4,0,00:00:00,00:00:00,0
0001253,000064,6,5,0,00:00:00,00:00:00,0
0001254,000064,14,6,0,00:00:00,00:00:00,0
0001255,000064,16,7,0,00:00:00,00:00:00,0
0001256,000064,15,8,0,00:00:00,00:00:00,0
0001257,000064,17,9,0,00:00:00,00:00:00,0
0001258,000064,18,10,0,00:00:00,00:00:00,0
0001259,000064,11,11,0,00:00:00,00:00:00,0
0001260,000064,26,12,0,00:00:00,00:00:00,0
0001261,000064,21,13,0,00:00:00,00:00:00,0
0001262,000064,24,14,0,00:00:00,00:00:00,0
0001263,000064,27,15,0,00:00:00,00:00:00,0
0001264,000064,29,16,0,00:00:00,00:00:00,0
0001265,000064,13,17,0,00:00:00,00:00:00,0
0001266,000064,25,18,0,00:00:00,00:00:00,0
0001267,000064,28,19,0,00:00:00,00:00:00,0
0001268,000064,30,20,0,00:00:00,00:00:00,0
0001269,000064,23,21,1,00:00:00,00:00:00,0
0001270,000064,22,22,1,00:00:00,00:00:00,0
0001271,000064,8,23,1,00:00:00,00:00:00,0
0001272,000064,3,24,1,00:00:00,00:00:00,0
0001273,000064,12,25,1,00:00:00,00:00:00,0
0001274,000064,10,26,1,00:00:00,00:00:00,0
0001275,000064,9,27,1,00:00:00,00:00:00,0
0001276,000064,31,28,1,00:00:00,00:00:00,0
0001277,000064,5,29,1,00:00:00,00:00:00,0
0001278,000064,4,30,1,00:00:00,00:00:00,0
0001279,000064,20,-1,0,00:00:00,00:00:00,0
0001280,000082,8,1,0,00:00:00,00:00:00,0
0001281,000082,7,2,0,00:00:00,00:00:00,0
0001282,000082,2,3,0,00:00:00,00:00:00,0
0001283,000082,4,4,0,00:00:00,00:00:00,0
0001284,000082,15,5,0,00:00:00,00:00:00,0
0001285,000082,26,6,0,00:00:00,00:00:00,0
0001286,000082,27,7,0,00:00:00,00:00:00,0
0001287,000082,21,8,0,00:00:00,00:00:00,0
0001288,000082,13,9,0,00:00:00,00:00:00,0
0001289,000082,10,10,0,00:00:00,00:00:00,0
0001290,000082,1,11,0,00:00:00,00:00:00,0
0001291,000082,12,12,0,00:00:00,00:00:00,0
0001292,000082,14,13,0,00:00:00,00:00:00,0
0001293,000082,24,14,0,00:00:00,00:00:00,0
0001294,000082,28,15,0,00:00:00,00:00:00,0
0001295,000082,22,16,0,00:00:00,00:00:00,0
0001296,000082,11,17,0,00:00:00,00:00:00,0
0001297,000082,18,18,0,00:00:00,00:00:00,0
0001298,000082,25,19,0,00:00:00,00:00:00,0
0001299,000082,16,20,0,00:00:00,00:00:00,0
0001300,000082,19,21,0,00:00:00,00:00:00,0
0001301,000082,17,22,0,00:00:00,00:00:00,0
0001302,000082,20,23,1,00:00:00,00:00:00,0
0001303,000082,23,24,1,00:00:00,00:00:00,0
0001304,000082,5,25,1,00:00:00,00:00:00,0
0001305,000082,3,26,1,00:00:00,00:00:00,0
0001306,000082,9,27,1,00:00:00,00:00:00,0
0001307,000082,6,28,1,00:00:00,00:00:00,0
0001308,000047,1,1,0,00:00:00,00:00:00,0
0001309,000047,7,2,0,00:00:00,00:00:00,0
0001310,000047,9,3,0,00:00:00,00:00:00,0
0001311,000047,3,4,0,00:00:00,00:00:00,0
0001312,000047,6,5,0,00:00:00,00:00:00,0
0001313,000047,5,6,0,00:00:00,00:00:00,0
0001314,000047,4,7,0,00:00:00,00:00:00,0
0001315,000047,13,8,0,00:00:00,00:00:00,0
0001316,000047,18,9,0,00:00:00,00:00:00,0
0001317,000047,19,10,0,00:00:00,00:00:00,0
0001318,000047,20,11,0,00:00:00,00:00:00,0
0001319,000047,12,12,0,00:00:00,00:00:00,0
0001320,000047,16,13,0,00:00:00,00:00:00,0
0001321,000047,22,14,0,00:00:00,00:00:00,0
0001322,000047,21,15,0,00:00:00,00:00:00,0
0001323,000047,10,16,0,00:00:00,00:00:00,0
0001324,000047,17,17,0,00:00:00,00:00:00,0
0001325,000047,15,18,1,00:00:00,00:00:00,0
0001326,000047,8,19,1,00:00:00,00:00:00,0
0001327,000047,2,20,1,00:00:00,00:00:00,0
0001328,000047,11,21,1,00:00:00,00:00:00,0
0001329,000047,14,22,1,00:00:00,00:00:00,0
0001330,000065,4,1,0,00:00:00,00:00:00,0
0001331,000065,1,2,0,00:00:00,00:00:00,0
0001332,000065,7,3,0,00:00:00,00:00:00,0
0001333,000065,10,4,0,00:00:00,00:00:00,0
0001334,000065,9,5,0,00:00:00,00:00:00,0
0001335,000065,12,6,0,00:00:00,00:00:00,0
0001336,000065,6,7,0,00:00:00,00:00:00,0
0001337,000065,25,8,0,00:00:00,00:00:00,0
0001338,000065,20,9,0,00:00:00,00:00:00,0
0001339,000065,23,10,0,00:00:00,00:00:00,0
0001340,000065,17,11,0,00:00:00,00:00:00,0
0001341,000065,15,12,0,00:00:00,00:00:00,0
0001342,000065,19,13,0,00:00:00,00:00:00,0
0001343,000065,22,14,0,00:00:00,00:00:00,0
0001344,000065,16,15,0,00:00:00,00:00:00,0
0001345,000065,26,16,0,00:00:00,00:00:00,0
0001346,000065,27,17,0,00:00:00,00:00:00,0
0001347,000065,18,18,0,00:00:00,00:00:00,0
0001348,000065,29,19,0,00:00:00,00:00:00,0
0001349,000065,14,20,1,00:00:00,00:00:00,0
0001350,000065,2,21,1,00:00:00,00:00:00,0
0001351,000065,5,22,1,00:00:00,00:00:00,0
0001352,000065,21,23,1,00:00:00,00:00:00,0
0001353,000065,28,24,1,00:00:00,00:00:00,0
0001354,000065,8,25,1,00:00:00,00:00:00,0
0001355,000065,3,26,1,00:00:00,00:00:00,0
0001356,000065,24,27,1,00:00:00,00:00:00,0
0001357,000065,11,28,1,00:00:00,00:00:00,0
0001358,000065,13,29,1,00:00:00,00:00:00,0
0001359,000083,4,1,0,00:00:00,00:00:00,0
0001360,000083,5,2,0,00:00:00,00:00:00,0
0001361,000083,3,3,0,00:00:00,00:00:00,0
0001362,000083,10,4,0,00:00:00,00:00:00,0
0001363,000083,15,5,0,00:00:00,00:00:00,0
0001364,000083,7,6,0,00:00:00,00:00:00,0
0001365,000083,9,7,0,00:00:00,00:00:00,0
0001366,000083,2,8,0,00:00:00,00:00:00,0
0001367,000083,14,9,0,00:00:00,00:00:00,0
0001368,000083,1,10,0,00:00:00,00:00:00,0
0001369,000083,17,11,0,00:00:00,00:00:00,0
0001370,000083,11,12,0,00:00:00,00:00:00,0
0001371,000083,8,13,0,00:00:00,00:00:00,0
0001372,000083,13,14,0,00:00:00,00:00:00,0
0001373,000083,6,15,0,00:00:00,00:00:00,0
0001374,000083,19,16,0,00:00:00,00:00:00,0
0001375,000083,27,17,0,00:00:00,00:00:00,0
0001376,000083,20,18,0,00:00:00,00:00:00,0
0001377,000083,23,19,0,00:00:00,00:00:00,0
0001378,000083,22,20,0,00:00:00,00:00:00,0
0001379,000083,21,21,0,00:00:00,00:00:00,0
0001380,000083,28,22,0,00:00:00,00:00:00,0
0001381,000083,12,23,1,00:00:00,00:00:00,0
0001382,000083,16,24,1,00:00:00,00:00:00,0
0001383,000083,18,25,1,00:00:00,00:00:00,0
0001384,000083,24,26,1,00:00:00,00:00:00,0
0001385,000083,25,27,1,00:00:00,00:00:00,0
0001386,000083,26,28,1,00:00:00,00:00:00,0
0001387,000048,4,1,0,00:00:00,00:00:00,0
0001388,000048,3,2,0,00:00:00,00:00:00,0
0001389,000048,2,3,0,00:00:00,00:00:00,0
0001390,000048,10,4,0,00:00:00,00:00:00,0
0001391,000048,6,5,0,00:00:00,00:00:00,0
0001392,000048,1,6,0,00:00:00,00:00:00,0
0001393,000048,9,7,0,00:00:00,00:00:00,0
0001394,000048,8,8,0,00:00:00,00:00:00,0
0001395,000048,5,9,0,00:00:00,00:00:00,0
0001396,000048,17,10,0,00:00:00,00:00:00,0
0001397,000048,20,11,0,00:00:00,00:00:00,0
0001398,000048,19,12,0,00:00:00,00:00:00,0
0001399,000048,14,13,0,00:00:00,00:00:00,0
0001400,000048,15,14,0,00:00:00,00:00:00,0
0001401,000048,21,15,0,00:00:00,00:00:00,0
0001402,000048,16,16,1,00:00:00,00:00:00,0
0001403,000048,11,17,1,00:00:00,00:00:00,0
0001404,000048,7,18,1,00:00:00,00:00:00,0
0001405,000048,13,19,1,00:00:00,00:00:00,0
0001406,000048,18,20,1,00:00:00,00:00:00,0
0001407,000048,12,21,1,00:00:00,00:00:00,0
0001408,000066,1,1,0,00:00:00,00:00:00,0
0001409,000066,2,2,0,00:00:00,00:00:00,0
0001410,000066,6,3,0,00:00:00,00:00:00,0
0001411,000066,10,4,0,00:00:00,00:00:00,0
0001412,000066,4,5,0,00:00:00,00:00:00,0
0001413,000066,3,6,0,00:00:00,00:00:00,0
0001414,000066,8,7,0,00:00:00,00:00:00,0
0001415,000066,13,8,0,00:00:00,00:00:00,0
0001416,000066,9,9,0,00:00:00,00:00:00,0
0001417,000066,17,10,0,00:00:00,00:00:00,0
0001418,000066,12,11,0,00:00:00,00:00:00,0
0001419,000066,21,12,0,00:00:00,00:00:00,0
0001420,000066,14,13,0,00:00:00,00:00:00,0
0001421,000066,25,14,0,00:00:00,00:00:00,0
0001422,000066,23,15,0,00:00:00,00:00:00,0
0001423,000066,22,16,0,00:00:00,00:00:00,0
0001424,000066,16,17,0,00:00:00,00:00:00,0
0001425,000066,32,18,0,00:00:00,00:00:00,0
0001426,000066,28,19,0,00:00:00,00:00:00,0
0001427,000066,20,20,0,00:00:00,00:00:00,0
0001428,000066,29,21,0,00:00:00,00:00:00,0
0001429,000066,26,22,0,00:00:00,00:00:00,0
0001430,000066,24,23,0,00:00:00,00:00:00,0
0001431,000066,27,24,0,00:00:00,00:00:00,0
0001432,000066,31,25,0,00:00:00,00:00:00,0
0001433,000066,30,26,0,00:00:00,00:00:00,0
0001434,000066,19,27,1,00:00:00,00:00:00,0
0001435,000066,5,28,1,00:00:00,00:00:00,0
0001436,000066,7,29,1,00:00:00,00:00:00,0
0001437,000066,15,30,1,00:00:00,00:00:00,0
0001438,000066,18,31,1,00:00:00,00:00:00,0
0001439,000066,11,32,1,00:00:00,00:00:00,0
0001440,000084,19,1,0,00:00:00,00:00:00,0
0001441,000084,2,2,0,00:00:00,00:00:00,0
0001442,000084,12,3,0,00:00:00,00:00:00,0
0001443,000084,9,4,0,00:00:00,00:00:00,0
0001444,000084,7,5,0,00:00:00,00:00:00,0
0001445,000084,1,6,0,00:00:00,00:00:00,0
0001446,000084,25,7,0,00:00:00,00:00:00,0
0001447,000084,3,8,0,00:00:00,00:00:00,0
0001448,000084,13,9,0,00:00:00,00:00:00,0
0001449,000084,4,10,0,00:00:00,00:00:00,0
0001450,000084,11,11,0,00:00:00,00:00:00,0
0001451,000084,20,12,0,00:00:00,00:00:00,0
0001452,000084,28,13,0,00:00:00,00:00:00,0
0001453,000084,22,14,0,00:00:00,00:00:00,0
0001454,000084,23,15,0,00:00:00,00:00:00,0
0001455,000084,24,16,0,00:00:00,00:00:00,0
0001456,000084,26,17,0,00:00:00,00:00:00,0
0001457,000084,27,18,0,00:00:00,00:00:00,0
0001458,000084,5,19,1,00:00:00,00:00:00,0
0001459,000084,14,20,1,00:00:00,00:00:00,0
0001460,000084,16,21,1,00:00:00,00:00:00,0
0001461,000084,18,22,1,00:00:00,00:00:00,0
0001462,000084,17,23,1,00:00:00,00:00:00,0
0001463,000084,15,24,1,00:00:00,00:00:00,0
0001464,000084,6,25,1,00:00:00,00:00:00,0
0001465,000084,21,26,1,00:00:00,00:00:00,0
0001466,000084,8,27,1,00:00:00,00:00:00,0
0001467,000049,5,1,0,00:00:00,00:00:00,0
0001468,000049,6,2,0,00:00:00,00:00:00,0
0001469,000049,2,3,0,00:00:00,00:00:00,0
0001470,000049,13,4,0,00:00:00,00:00:00,0
0001471,000049,10,5,0,00:00:00,00:00:00,0
0001472,000049,4,6,0,00:00:00,00:00:00,0
0001473,000049,3,7,0,00:00:00,00:00:00,0
0001474,000049,1,8,0,00:00:00,00:00:00,0
0001475,000049,16,9,0,00:00:00,00:00:00,0
0001476,000049,8,10,0,00:00:00,00:00:00,0
0001477,000049,11,11,0,00:00:00,00:00:00,0
0001478,000049,7,12,0,00:00:00,00:00:00,0
0001479,000049,9,13,0,00:00:00,00:00:00,0
0001480,000049,15,14,0,00:00:00,00:00:00,0
0001481,000049,14,15,0,00:00:00,00:00:00,0
0001482,000049,18,16,0,00:00:00,00:00:00,0
0001483,000049,20,17,0,00:00:00,00:00:00,0
0001484,000049,17,18,0,00:00:00,00:00:00,0
0001485,000049,21,19,0,00:00:00,00:00:00,0
0001486,000049,22,20,1,00:00:00,00:00:00,0
0001487,000049,19,21,1,00:00:00,00:00:00,0
0001488,000049,12,22,1,00:00:00,00:00:00,0
0001489,000067,3,1,0,00:00:00,00:00:00,0
0001490,000067,10,2,0,00:00:00,00:00:00,0
0001491,000067,4,3,0,00:00:00,00:00:00,0
0001492,000067,2,4,0,00:00:00,00:00:00,0
0001493,000067,7,5,0,00:00:00,00:00:00,0
0001494,000067,17,6,1,00:00:00,00:00:00,0
0001495,000067,6,7,0,00:00:00,00:00:00,0
0001496,000067,18,8,0,00:00:00,00:00:00,0
0001497,000067,16,9,0,00:00:00,00:00:00,0
0001498,000067,25,10,0,00:00:00,00:00:00,0
0001499,000067,11,11,0,00:00:00,00:00:00,0
0001500,000067,22,12,0,00:00:00,00:00:00,0
0001501,000067,9,13,0,00:00:00,00:00:00,0
0001502,000067,30,14,0,00:00:00,00:00:00,0
0001503,000067,21,15,0,00:00:00,00:00:00,0
0001504,000067,20,16,0,00:00:00,00:00:00,0
0001505,000067,26,17,0,00:00:00,00:00:00,0
0001506,000067,13,18,0,00:00:00,00:00:00,0
0001507,000067,28,19,0,00:00:00,00:00:00,0
0001508,000067,27,20,0,00:00:00,00:00:00,0
0001509,000067,15,21,0,00:00:00,00:00:00,0
0001510,000067,8,22,1,00:00:00,00:00:00,0
0001511,000067,5,23,1,00:00:00,00:00:00,0
0001512,000067,12,24,1,00:00:00,00:00:00,0
0001513,000067,19,25,1,00:00:00,00:00:00,0
0001514,000067,14,26,1,00:00:00,00:00:00,0
0001515,000067,24,27,1,00:00:00,00:00:00,0
0001516,000067,1,28,1,00:00:00,00:00:00,0
0001517,000067,23,29,1,00:00:00,00:00:00,0
0001518,000067,29,30,1,00:00:00,00:00:00,0
0001519,000085,13,1,0,00:00:00,00:00:00,0
0001520,000085,5,2,0,00:00:00,00:00:00,0
0001521,000085,2,3,0,00:00:00,00:00:00,0
0001522,000085,20,4,0,00:00:00,00:00:00,0
0001523,000085,10,5,0,00:00:00,00:00:00,0
0001524,000085,7,6,0,00:00:00,00:00:00,0
0001525,000085,14,7,0,00:00:00,00:00:00,0
0001526,000085,3,8,0,00:00:00,00:00:00,0
0001527,000085,15,9,0,00:00:00,00:00:00,0
0001528,000085,12,10,0,00:00:00,00:00:00,0
0001529,000085,4,11,0,00:00:00,00:00:00,0
0001530,000085,25,12,0,00:00:00,00:00:00,0
0001531,000085,8,13,0,00:00:00,00:00:00,0
0001532,000085,18,14,0,00:00:00,00:00:00,0
0001533,000085,26,15,0,00:00:00,00:00:00,0
0001534,000085,11,16,0,00:00:00,00:00:00,0
0001535,000085,24,17,0,00:00:00,00:00:00,0
0001536,000085,21,18,0,00:00:00,00:00:00,0
0001537,000085,9,19,1,00:00:00,00:00:00,0
0001538,000085,17,20,1,00:00:00,00:00:00,0
0001539,000085,22,21,1,00:00:00,00:00:00,0
0001540,000085,6,22,1,00:00:00,00:00:00,0
